qid,lamp_num,generator_name,ranker,rerank_method,pl_alpha,pl_randmmr_lambda_low,pl_randmmr_lambda_high,expected_utility,max_utility,min_utility,avg_ild_jaccard,ee_disparity,ee_relevance,ee_difference,n_lists
31910,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9173971393983635,1.0,0.4,0.818182,10
31912,4,flanT5Base,bm25,pl,8,0.7,0.9,0.048900931495362183,0.04938271407407415,0.048780485850684195,0.9578929056841498,1.0,0.6,0.666667,10
31913,4,flanT5Base,bm25,pl,8,0.7,0.9,0.061512601875189775,0.09523809034013632,0.0470588211044984,0.9487761880904065,1.0,1.0,0.677419,10
31914,4,flanT5Base,bm25,pl,8,0.7,0.9,0.03124999676269565,0.03124999676269565,0.03124999676269565,0.9275666386556469,1.0,0.2,0.888889,10
31915,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9307983719165819,0.916,0.0,0.954182,10
31916,4,flanT5Base,bm25,pl,8,0.7,0.9,0.021874998636230554,0.031249998051757936,0.0,0.9464017018079085,0.86,0.36,0.752593,10
31918,4,flanT5Base,bm25,pl,8,0.7,0.9,0.18181817681818196,0.18181817681818196,0.18181817681818196,0.938616211255963,1.0,0.2,0.818182,10
31919,4,flanT5Base,bm25,pl,8,0.7,0.9,0.22673360622427174,0.2307692257692309,0.20689654677764577,0.9183748086910457,0.964,0.4,0.797913,10
31921,4,flanT5Base,bm25,pl,8,0.7,0.9,0.07058823321799315,0.07058823321799315,0.07058823321799315,0.872479533684938,1.0,0.4,0.789474,10
31922,4,flanT5Base,bm25,pl,8,0.7,0.9,0.08695651720226868,0.08695651720226867,0.08695651720226867,0.8840906033687801,1.0,0.4,0.692308,10
31923,4,flanT5Base,bm25,pl,8,0.7,0.9,0.03225806159729476,0.03225806159729475,0.03225806159729475,0.8720876703654458,1.0,0.6,0.8,10
31924,4,flanT5Base,bm25,pl,8,0.7,0.9,0.05882352631920431,0.05882352631920431,0.05882352631920431,0.9011513896630954,1.0,0.6,0.7,10
31925,4,flanT5Base,bm25,pl,8,0.7,0.9,0.027586205912009554,0.0919540197066985,0.0,0.9210882068990166,0.916,0.74,0.6368,10
31926,4,flanT5Base,bm25,pl,8,0.7,0.9,0.14814814320987674,0.1481481432098767,0.1481481432098767,0.9176609495804264,1.0,0.4,0.75,10
31927,4,flanT5Base,bm25,pl,8,0.7,0.9,0.1232558114332288,0.12499999745000005,0.11627906736614392,0.938484621844365,0.932,0.0,0.960333,10
31928,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9237474761055229,0.964,0.0,0.969806,10
31929,4,flanT5Base,bm25,pl,8,0.7,0.9,0.1739130384877128,0.1739130384877128,0.1739130384877128,0.9455776129694634,0.964,0.78,0.897739,10
31930,4,flanT5Base,bm25,pl,8,0.7,0.9,0.04878048387864398,0.04878048387864398,0.04878048387864398,0.9271048469469111,0.964,0.02,0.963355,10
31931,4,flanT5Base,bm25,pl,8,0.7,0.9,0.22641509127803489,0.2264150912780349,0.2264150912780349,0.8667393273714804,1.0,0.662185,0.498734,10
31932,4,flanT5Base,bm25,pl,8,0.7,0.9,0.21686746723762523,0.2168674672376252,0.2168674672376252,0.9171541465032951,1.0,0.8,0.908046,10
31933,4,flanT5Base,bm25,pl,8,0.7,0.9,0.040816322632236945,0.040816322632236945,0.040816322632236945,0.9197006172681359,0.964,0.224713,0.779558,10
31934,4,flanT5Base,bm25,pl,8,0.7,0.9,0.02531645451049517,0.02531645451049517,0.02531645451049517,0.9466627675307914,1.0,0.0,1.0,10
31935,4,flanT5Base,bm25,pl,8,0.7,0.9,0.07317072920880438,0.07317072920880437,0.07317072920880437,0.9429409288065755,0.964,0.0,0.976857,10
31936,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.908666832895354,1.0,0.0,1.0,10
31937,4,flanT5Base,bm25,pl,8,0.7,0.9,0.07142856665816358,0.07142856665816359,0.07142856665816359,0.9583311101975653,1.0,0.0,1.0,10
31938,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9512384823460133,1.0,0.2,0.978495,10
31939,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9434529554015141,0.964,0.2,0.928314,10
31940,4,flanT5Base,bm25,pl,8,0.7,0.9,0.04178981633321768,0.06896551423966191,0.0229885027454093,0.9392709743203909,0.964,0.0,0.967333,10
31941,4,flanT5Base,bm25,pl,8,0.7,0.9,0.07005928606974468,0.08695651674858251,0.06818181599431825,0.9238636724952072,0.964,0.6,0.908571,10
31942,4,flanT5Base,bm25,pl,8,0.7,0.9,0.210526313313712,0.21052631331371197,0.21052631331371197,0.8910160755457477,1.0,0.8,0.714286,10
31943,4,flanT5Base,bm25,pl,8,0.7,0.9,0.02797763823108182,0.02816901230708204,0.027027025314097994,0.9521526931778987,0.896,0.24,0.828857,10
31944,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9452227834248494,1.0,0.0,1.0,10
31945,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9450587049986477,1.0,0.0,0.993548,10
31946,4,flanT5Base,bm25,pl,8,0.7,0.9,0.09756097365556222,0.09756097365556221,0.09756097365556221,0.9142917277939139,1.0,0.2,0.913043,10
31947,4,flanT5Base,bm25,pl,8,0.7,0.9,0.10526315324099744,0.10526315324099744,0.10526315324099744,0.9612914811544455,1.0,0.2,0.939394,10
31948,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9439370466554069,1.0,0.2,0.96,10
31949,4,flanT5Base,bm25,pl,8,0.7,0.9,0.09302325358301791,0.09302325358301791,0.09302325358301791,0.9317065431733142,1.0,0.0,1.0,10
31950,4,flanT5Base,bm25,pl,8,0.7,0.9,0.09523809034013632,0.09523809034013632,0.09523809034013632,0.9352972145449263,1.0,0.4,0.966102,10
31951,4,flanT5Base,bm25,pl,8,0.7,0.9,0.3333333283680556,0.3333333283680556,0.3333333283680556,0.9486625523824775,1.0,0.2,0.931034,10
31952,4,flanT5Base,bm25,pl,8,0.7,0.9,0.047058821276124686,0.04705882127612468,0.04705882127612468,0.9463545344749124,1.0,0.2,0.933333,10
31953,4,flanT5Base,bm25,pl,8,0.7,0.9,0.06995073650979164,0.07142856897959192,0.06896551486325811,0.9177805861420373,1.0,0.6,0.95,10
31954,4,flanT5Base,bm25,pl,8,0.7,0.9,0.03296009027959755,0.09090908590909119,0.02272727053977294,0.9619577703515283,0.8,0.6,0.728571,10
31955,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0689655146195007,0.06896551461950069,0.06896551461950069,0.7738911449747363,1.0,0.6,0.866667,10
31956,4,flanT5Base,bm25,pl,8,0.7,0.9,0.026315788019390662,0.026315788019390662,0.026315788019390662,0.9525872320566597,1.0,0.8,0.917526,10
31957,4,flanT5Base,bm25,pl,8,0.7,0.9,0.027397257173954186,0.02739725717395419,0.02739725717395419,0.8626004712991813,0.964,0.18,0.9478,10
31958,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0869565181001892,0.08695651810018919,0.08695651810018919,0.9231536734970265,1.0,0.2,0.956522,10
31959,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9432472130277642,0.964,0.0,0.969625,10
31960,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9312341629960121,0.884,0.0,0.922667,10
31961,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9516223115977755,1.0,0.6,0.924051,10
31962,4,flanT5Base,bm25,pl,8,0.7,0.9,0.03187249787880354,0.05797101143457274,0.0,0.9497895525555361,0.9,0.54,0.847312,10
31963,4,flanT5Base,bm25,pl,8,0.7,0.9,0.06923076475739673,0.07692307195266304,0.0,0.9295779766375561,1.0,0.2,0.904762,10
31964,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9165748873120318,1.0,0.6,0.933333,10
31965,4,flanT5Base,bm25,pl,8,0.7,0.9,0.027027024495982703,0.027027024495982706,0.027027024495982706,0.9514080156198048,0.884,0.84,0.785013,10
31966,4,flanT5Base,bm25,pl,8,0.7,0.9,0.17391303856332718,0.17391303856332718,0.17391303856332718,0.9269593377591555,1.0,1.0,0.89899,10
31967,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.903639874406004,1.0,0.2,0.818182,10
31968,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9125113130081417,1.0,0.4,0.764706,10
31971,4,flanT5Base,bm25,pl,8,0.7,0.9,0.07692307406065099,0.07692307406065099,0.07692307406065099,0.9095599978600569,0.772,0.192,0.573538,10
31976,4,flanT5Base,bm25,pl,8,0.7,0.9,0.11111110765432111,0.1111111076543211,0.1111111076543211,0.9233674968008447,1.0,0.4,0.75,10
31977,4,flanT5Base,bm25,pl,8,0.7,0.9,0.014705881204584863,0.029411762409169727,0.0,0.943426911839388,0.9,0.3,0.761111,10
31980,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.925374551518089,0.936,0.0,0.961392,10
31982,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9248988214715655,1.0,0.4,0.777778,10
31989,4,flanT5Base,bm25,pl,8,0.7,0.9,0.05405405234112497,0.05405405234112497,0.05405405234112497,0.897373009462792,1.0,0.0,0.977556,10
31990,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0,0.0,0.0,0.9329208986804021,0.936,0.0,0.947852,10
31992,4,flanT5Base,bm25,pl,8,0.7,0.9,0.04878048585068419,0.048780485850684195,0.048780485850684195,0.9255728840168407,1.0,0.8,0.804878,10
31993,4,flanT5Base,bm25,pl,8,0.7,0.9,0.025641024007232182,0.025641024007232185,0.025641024007232185,0.918304996087589,0.884,0.1,0.864909,10
31994,4,flanT5Base,bm25,pl,8,0.7,0.9,0.024096383997677558,0.024096383997677558,0.024096383997677558,0.9310737720405186,1.0,0.6,0.857143,10
31995,4,flanT5Base,bm25,pl,8,0.7,0.9,0.022222220801097488,0.024691356445663875,0.0,0.8936139605201155,1.0,0.497696,0.554415,10
31996,4,flanT5Base,bm25,pl,8,0.7,0.9,0.07228915398461325,0.07228915398461325,0.07228915398461325,0.9070537667078009,1.0,0.6,0.769231,10
31997,4,flanT5Base,bm25,pl,8,0.7,0.9,0.0470588211044984,0.0470588211044984,0.0470588211044984,0.8840229440854463,0.936,0.56,0.747429,10
311000,4,flanT5Base,bm25,pl,8,0.7,0.9,0.11764705384083067,0.11764705384083066,0.11764705384083066,0.9196893514147426,1.0,1.0,0.545455,10
310,4,flanT5Base,contriever,pl,1,0.7,0.9,0.08190551548244443,0.1568627419454057,0.04597700945963809,0.8968028056731463,0.388,0.72,0.12925,10
311,4,flanT5Base,contriever,pl,1,0.7,0.9,0.10315805169035852,0.49999999531250006,0.0,0.9004326514569806,0.384,0.273913,0.376552,10
312,4,flanT5Base,contriever,pl,1,0.7,0.9,0.0843414704354283,0.18181817719008275,0.0,0.9036319367872657,0.388,0.68,0.180222,10
313,4,flanT5Base,contriever,pl,1,0.7,0.9,0.042898503058138505,0.16666666222222234,0.0,0.9035612745711183,0.5,0.52,0.275,10
315,4,flanT5Base,contriever,pl,1,0.7,0.9,0.016028137653258175,0.08333332864583361,0.0,0.9603929073718817,0.148,0.06,0.392,10
316,4,flanT5Base,contriever,pl,1,0.7,0.9,0.01527934590901751,0.04705882127612468,0.0,0.9568801328505238,0.14,0.36,0.158421,10
317,4,flanT5Base,contriever,pl,1,0.7,0.9,0.007537843089161904,0.05128204746877083,0.0,0.9537145741130928,0.148,0.14,0.28419,10
318,4,flanT5Base,contriever,pl,1,0.7,0.9,0.007171542858582176,0.04761904534297063,0.0,0.9597434560769649,0.148,0.14,0.28419,10
319,4,flanT5Base,contriever,pl,1,0.7,0.9,0.00869565169754256,0.0869565169754256,0.0,0.9569722180417669,0.14,0.09617,0.324875,10
3110,4,flanT5Base,contriever,pl,1,0.7,0.9,0.02536676879961792,0.0952380905215422,0.0,0.9585803897084955,0.148,0.3,0.191448,10
3111,4,flanT5Base,contriever,pl,1,0.7,0.9,0.05959490439033144,0.15999999500800016,0.0,0.9563033210970524,0.14,0.6,0.113438,10
3112,4,flanT5Base,contriever,pl,1,0.7,0.9,0.02720317947283283,0.07058823321799315,0.0,0.960312428345609,0.152,0.34,0.180966,10
3114,4,flanT5Base,contriever,pl,1,0.7,0.9,0.0024999997812500192,0.02499999781250019,0.0,0.9618116893811411,0.14,0.04,0.494545,10
3115,4,flanT5Base,contriever,pl,1,0.7,0.9,0.012627930567609576,0.04761904353741531,0.0,0.9543961452184562,0.14,0.2,0.222143,10
3118,4,flanT5Base,contriever,pl,1,0.7,0.9,0.014994103342635257,0.04999999625000029,0.0,0.9659326657878005,0.14,0.36,0.1575,10
3119,4,flanT5Base,contriever,pl,1,0.7,0.9,0.02207679809380484,0.05128204850427366,0.0,0.9592019919767395,0.14,0.34,0.16,10
3120,4,flanT5Base,contriever,pl,1,0.7,0.9,0.0,0.0,0.0,0.9585637289117749,0.152,0.02,0.440571,10
3121,4,flanT5Base,contriever,pl,1,0.7,0.9,0.005128204773175568,0.051282047731755674,0.0,0.9606088611889255,0.148,0.0,0.465422,10
3122,4,flanT5Base,contriever,pl,1,0.7,0.9,0.012051974991617694,0.062499995312500355,0.0,0.9590439912407479,0.14,0.22,0.224,10
3123,4,flanT5Base,contriever,pl,1,0.7,0.9,0.019045100981697434,0.08333332833333364,0.0,0.955299554545825,0.148,0.08,0.340222,10
3124,4,flanT5Base,contriever,pl,1,0.7,0.9,0.02704297788588572,0.05128204885930321,0.0,0.9583070149869648,0.14,0.24,0.192778,10
3125,4,flanT5Base,contriever,pl,1,0.7,0.9,0.014185571026295021,0.0481927687850197,0.0,0.9569811818296763,0.148,0.024944,0.50394,10
3126,4,flanT5Base,contriever,pl,1,0.7,0.9,0.002380952136054447,0.023809521360544473,0.0,0.9566600333860332,0.14,0.1,0.334118,10
3127,4,flanT5Base,contriever,pl,1,0.7,0.9,0.0,0.0,0.0,0.9669244091366181,0.14,0.024944,0.4995,10
3128,4,flanT5Base,contriever,pl,1,0.7,0.9,0.025437756350050626,0.0779220758576489,0.0,0.9425045621242288,0.12,0.28,0.141333,10
3129,4,flanT5Base,contriever,pl,1,0.7,0.9,0.0765360929942112,0.14285713785714302,0.0,0.9432770092988665,0.12,0.08,0.345,10
3130,4,flanT5Base,contriever,pl,1,0.7,0.9,0.021858713798777296,0.09090908595041348,0.0,0.9344578509883406,0.128,0.44,0.127452,10
3131,4,flanT5Base,contriever,pl,1,0.7,0.9,0.015284581959721799,0.08333332833333364,0.0,0.941029699231907,0.124,0.36,0.136,10
3132,4,flanT5Base,contriever,pl,1,0.7,0.9,0.0379323945598782,0.08695651682419688,0.0,0.9418429580204777,0.124,0.36,0.136581,10
3133,4,flanT5Base,contriever,pl,1,0.7,0.9,0.05649706299251428,0.15999999500800016,0.0,0.9434640951587397,0.128,0.36,0.136636,10
3134,4,flanT5Base,contriever,pl,1,0.7,0.9,0.021246496030708512,0.08695651674858251,0.0,0.9423519158556202,0.12,0.34,0.133514,10
3135,4,flanT5Base,contriever,pl,1,0.7,0.9,0.027770703434850337,0.08333332833333364,0.0,0.9400150711993337,0.128,0.4,0.133,10
3136,4,flanT5Base,contriever,pl,1,0.7,0.9,0.09404545199157972,0.2727272678925621,0.0,0.9475102313312421,0.124,0.048732,0.343164,10
3137,4,flanT5Base,contriever,pl,1,0.7,0.9,0.01764346664204395,0.0952380905215422,0.0,0.945807792727512,0.128,0.12,0.201488,10
3138,4,flanT5Base,contriever,pl,1,0.7,0.9,0.03460337131895567,0.07692307195266304,0.0,0.9434119158003942,0.12,0.38,0.127143,10
3139,4,flanT5Base,contriever,pl,1,0.7,0.9,0.027888182092310743,0.07142856849489808,0.0,0.942678822882308,0.128,0.4,0.133538,10
3140,4,flanT5Base,contriever,pl,1,0.7,0.9,0.026333028357322784,0.07407406908093313,0.0,0.940460440367042,0.128,0.4,0.133294,10
3141,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04328931343686884,0.09090908595041348,0.0,0.9411973740614407,0.128,0.6,0.110553,10
3142,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04226750054699587,0.08510637917609795,0.0,0.945338970730667,0.12,0.08,0.345,10
3143,4,flanT5Base,contriever,pl,1,0.7,0.9,0.019404156270474125,0.07142856767857161,0.0,0.9434924300815164,0.128,0.22,0.189714,10
3144,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04581220295405259,0.08333332836805586,0.0,0.9451185151645971,0.128,0.14,0.339429,10
3145,4,flanT5Base,contriever,pl,1,0.7,0.9,0.025685156608469685,0.10810810319941586,0.0,0.9426283268079926,0.128,0.099854,0.42639,10
3146,4,flanT5Base,contriever,pl,1,0.7,0.9,0.05946916764719098,0.12903225550699507,0.0,0.9441497610417935,0.128,0.7,0.106537,10
3147,4,flanT5Base,contriever,pl,1,0.7,0.9,0.03786644240430509,0.16666666166666683,0.0,0.9421522385567769,0.128,0.5,0.120558,10
3148,4,flanT5Base,contriever,pl,1,0.7,0.9,0.061254856553847305,0.17142856662857156,0.0,0.9322367797573092,0.128,0.6,0.112954,10
3149,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04706925705844343,0.09756097111243328,0.02247190746117946,0.9425585342376603,0.128,0.56,0.115475,10
3150,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04214498310682235,0.1395348801514333,0.0,0.9434337915897256,0.128,0.02,0.405333,10
3151,4,flanT5Base,contriever,pl,1,0.7,0.9,0.0023529410452595226,0.023529410452595226,0.0,0.9464568998065455,0.124,0.12,0.32275,10
3152,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04926174679894506,0.10526315488919677,0.0,0.943951625964535,0.128,0.24,0.173581,10
3153,4,flanT5Base,contriever,pl,1,0.7,0.9,0.028738417744117707,0.13333332835555575,0.0,0.9526468125897034,0.124,0.08,0.303,10
3154,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04370908688384086,0.09756097328673416,0.0,0.949875607045118,0.12,0.5,0.112857,10
3155,4,flanT5Base,contriever,pl,1,0.7,0.9,0.08272688788816265,0.1951219468887568,0.0,0.950610261574457,0.124,0.68,0.103316,10
3156,4,flanT5Base,contriever,pl,1,0.7,0.9,0.06107418128479253,0.2142857095153062,0.0,0.9363750487537317,0.12,0.6,0.104466,10
3158,4,flanT5Base,contriever,pl,1,0.7,0.9,0.07364014652053272,0.18181817698347122,0.0,0.9357781001782615,0.128,0.46,0.125037,10
3159,4,flanT5Base,contriever,pl,1,0.7,0.9,0.06294737764258494,0.10810810392987599,0.0,0.942532100329758,0.124,0.62,0.1065,10
3160,4,flanT5Base,contriever,pl,1,0.7,0.9,0.03345218003850944,0.0714285665306126,0.0,0.9477106300174573,0.128,0.48,0.123056,10
3161,4,flanT5Base,contriever,pl,1,0.7,0.9,0.03577440949347448,0.18181817698347122,0.0,0.9390273724240364,0.128,0.2,0.188513,10
3162,4,flanT5Base,contriever,pl,1,0.7,0.9,0.06049441415277525,0.08695651682419688,0.0,0.9448512803683263,0.128,0.12,0.245037,10
3167,4,flanT5Base,contriever,pl,1,0.7,0.9,0.0,0.0,0.0,0.9346619471924106,0.26,0.168421,0.338983,10
3170,4,flanT5Base,contriever,pl,1,0.7,0.9,0.023467854650107874,0.18181817685950424,0.0,0.934513808305806,0.26,0.24,0.378182,10
3171,4,flanT5Base,contriever,pl,1,0.7,0.9,0.06992937046568772,0.13333332835555575,0.0,0.9368781609723056,0.26,0.148315,0.453266,10
3172,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04127235645554771,0.10526315357340738,0.0,0.9179727317111057,0.16,0.32,0.188571,10
3173,4,flanT5Base,contriever,pl,1,0.7,0.9,0.008194717662246696,0.028985506154169335,0.0,0.9174883479056632,0.164,0.18,0.362333,10
3174,4,flanT5Base,contriever,pl,1,0.7,0.9,0.06269170036313945,0.11764705522491362,0.027027025098612267,0.9264081095329765,0.168,0.9,0.110381,10
3175,4,flanT5Base,contriever,pl,1,0.7,0.9,0.020415270443787097,0.1111111091358025,0.0,0.9204291610798725,0.164,0.06,0.489455,10
3176,4,flanT5Base,contriever,pl,1,0.7,0.9,0.015838508898600567,0.0869565194706995,0.0,0.9304223611101936,0.168,0.074763,0.470449,10
3177,4,flanT5Base,contriever,pl,1,0.7,0.9,0.025825437913744344,0.09090908950872362,0.0,0.9218273931951562,0.16,0.42,0.16,10
3178,4,flanT5Base,contriever,pl,1,0.7,0.9,0.02321445804152039,0.0869565188657846,0.0,0.9118169190141616,0.164,0.22,0.296,10
3179,4,flanT5Base,contriever,pl,1,0.7,0.9,0.018454535468118635,0.05555555316358035,0.0,0.9168999981454198,0.168,0.3,0.210963,10
3180,4,flanT5Base,contriever,pl,1,0.7,0.9,0.003999999852800006,0.039999998528000055,0.0,0.9268224359975665,0.16,0.04,0.505455,10
3181,4,flanT5Base,contriever,pl,1,0.7,0.9,0.016887886479751882,0.07407406913580279,0.0,0.9210287165554604,0.16,0.3,0.186087,10
3182,4,flanT5Base,contriever,pl,1,0.7,0.9,0.017840165885590367,0.09523809278911571,0.0,0.9215509292445162,0.164,0.16,0.32525,10
3183,4,flanT5Base,contriever,pl,1,0.7,0.9,0.012423959995527978,0.03225806359521335,0.0,0.9208649529834073,0.16,0.14,0.393333,10
3184,4,flanT5Base,contriever,pl,1,0.7,0.9,0.018028984340197514,0.08695651682419688,0.0,0.9269285414177316,0.16,0.32,0.19125,10
3185,4,flanT5Base,contriever,pl,1,0.7,0.9,0.0026315788019390662,0.026315788019390662,0.0,0.9323434828898577,0.176,0.06,0.528,10
3186,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04209087881094605,0.10526315401662063,0.0,0.9168917359383325,0.16,0.52,0.13619,10
3187,4,flanT5Base,contriever,pl,1,0.7,0.9,0.0,0.0,0.0,0.9323883912036968,0.172,0.18,0.2656,10
3188,4,flanT5Base,contriever,pl,1,0.7,0.9,0.13813847047427577,0.2142857095153062,0.0,0.8903293152350777,0.516,0.7,0.134333,10
3189,4,flanT5Base,contriever,pl,1,0.7,0.9,0.10518985798418659,0.2222222174691359,0.0,0.8944185211462088,0.524,0.68,0.184,10
3190,4,flanT5Base,contriever,pl,1,0.7,0.9,0.045446019145096134,0.19999999500000015,0.0,0.9225037273225792,0.296,0.34,0.306909,10
3193,4,flanT5Base,contriever,pl,1,0.7,0.9,0.06779358612470689,0.22222221777777784,0.0,0.9157357588061632,0.292,0.42,0.241231,10
3195,4,flanT5Base,contriever,pl,1,0.7,0.9,0.040474147248389186,0.14285713826530627,0.0,0.9141238077088797,0.52,0.528,0.24,10
3197,4,flanT5Base,contriever,pl,1,0.7,0.9,0.10519876886618947,0.470588230449827,0.048192769539846185,0.9125672273849291,0.444,0.24,0.482,10
31100,4,flanT5Base,contriever,pl,1,0.7,0.9,0.06136449043311161,0.14285713877551035,0.0,0.9476219514869738,0.328,0.7,0.085333,10
31102,4,flanT5Base,contriever,pl,1,0.7,0.9,0.059419035989275316,0.14285713877551035,0.0,0.9438486371020558,0.32,0.5,0.196923,10
31103,4,flanT5Base,contriever,pl,1,0.7,0.9,0.07366922964150677,0.10256410093030902,0.027777776022376657,0.9421614804710895,0.32,0.48,0.212308,10
31104,4,flanT5Base,contriever,pl,1,0.7,0.9,0.0,0.0,0.0,0.9317454731129958,0.384,0.3,0.392,10
31105,4,flanT5Base,contriever,pl,1,0.7,0.9,0.05627238398690644,0.13333332835555575,0.0,0.9354638475171173,0.392,0.64,0.182,10
31106,4,flanT5Base,contriever,pl,1,0.7,0.9,0.03962954440359827,0.1538461488757398,0.0,0.9283298869231678,0.38,0.395652,0.277586,10
31108,4,flanT5Base,contriever,pl,1,0.7,0.9,0.10787406719554657,0.16666666367222227,0.07594936469155592,0.9053243289017654,0.52,0.92,0.034286,10
31110,4,flanT5Base,contriever,pl,1,0.7,0.9,0.06265493564748144,0.09999999711250009,0.028985505423230532,0.9241654768451862,0.252,0.74,0.1056,10
31112,4,flanT5Base,contriever,pl,1,0.7,0.9,0.07803335999740244,0.13333332835555575,0.0,0.9215705849981047,0.26,0.26,0.36,10
31113,4,flanT5Base,contriever,pl,1,0.7,0.9,0.021966230509540503,0.054054050986121434,0.0,0.9312744579847443,0.252,0.36,0.262769,10
31114,4,flanT5Base,contriever,pl,1,0.7,0.9,0.10657957556108955,0.20779220498566373,0.0,0.926406482006119,0.316,0.54,0.174571,10
31115,4,flanT5Base,contriever,pl,1,0.7,0.9,0.05790228958812833,0.12499999727812505,0.023255811387236626,0.9345982771328089,0.304,0.24,0.394,10
31116,4,flanT5Base,contriever,pl,1,0.7,0.9,0.12760692445943206,0.23376623047394168,0.0,0.9162204419300265,0.316,0.66,0.11725,10
31117,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04359129432858869,0.10256409996055234,0.0,0.9293068743588309,0.304,0.58,0.149333,10
31118,4,flanT5Base,contriever,pl,1,0.7,0.9,0.09567347184011513,0.19047618575963732,0.0,0.8899006843279688,0.352,0.390244,0.232727,10
31120,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04076285942710384,0.11764705425605555,0.0,0.8965179470772877,0.352,0.44,0.262769,10
31121,4,flanT5Base,contriever,pl,1,0.7,0.9,0.05664065468567059,0.17142856760816338,0.0,0.9367571716430367,0.52,0.48,0.283636,10
31122,4,flanT5Base,contriever,pl,1,0.7,0.9,0.040209111802782006,0.1666666646055556,0.0,0.934740474373395,0.52,0.476,0.256667,10
31123,4,flanT5Base,contriever,pl,1,0.7,0.9,0.023310641076052026,0.05405405171658155,0.0,0.9420299015951775,0.556,0.366667,0.3225,10
31124,4,flanT5Base,contriever,pl,1,0.7,0.9,0.01369380955630379,0.029411763343425667,0.0,0.9484350112315448,0.528,0.457143,0.287059,10
31125,4,flanT5Base,contriever,pl,1,0.7,0.9,0.34413636149565385,0.5882352891349482,0.08695651720226867,0.8605458132794983,0.52,1.0,0.013333,10
31126,4,flanT5Base,contriever,pl,1,0.7,0.9,0.3170185857950326,0.5263157845983379,0.15686274245290277,0.860855497698249,0.524,1.0,0.016,10
31127,4,flanT5Base,contriever,pl,1,0.7,0.9,0.043054137756613445,0.08695651682419688,0.022988503712511744,0.9141760592898323,0.308,0.244898,0.314094,10
31128,4,flanT5Base,contriever,pl,1,0.7,0.9,0.06379911621274605,0.09999999762812506,0.025316453299151002,0.9196165205545526,0.296,0.8,0.101217,10
31129,4,flanT5Base,contriever,pl,1,0.7,0.9,0.05107089670195155,0.0759493645120975,0.0,0.9292088680151418,0.296,0.18,0.468,10
31132,4,flanT5Base,contriever,pl,1,0.7,0.9,0.051591253680067596,0.0799999950720003,0.0,0.9286479573713204,0.484,0.88,0.118118,10
31134,4,flanT5Base,contriever,pl,1,0.7,0.9,0.04235761248086844,0.11111110635802489,0.0,0.9359459927346461,0.532,0.46,0.306,10
31135,4,flanT5Base,contriever,pl,1,0.7,0.9,0.034491275314573154,0.09638553952678189,0.0,0.9368921119725775,0.104,0.02,0.389333,10
31136,4,flanT5Base,contriever,pl,1,0.7,0.9,0.030263012498275132,0.07317072938429513,0.0,0.9500445701997501,0.104,0.44,0.104311,10
31137,4,flanT5Base,contriever,pl,1,0.7,0.9,0.03573783930302184,0.05333333064533347,0.0,0.9423500048556754,0.104,0.2,0.122647,10
31138,4,flanT5Base,contriever,pl,1,0.7,0.9,0.06666620116539987,0.14814814598384393,0.0,0.9430957854052444,0.104,0.56,0.100791,10
31139,4,flanT5Base,contriever,pl,1,0.7,0.9,0.010074028179016464,0.027777775189043456,0.0,0.9491472579369207,0.104,0.24,0.119522,10
